bag_id,bag_size,person_idx,relationship,year_of_birth,education_num,survey_duration_mins,native_country,race,interview_mode,capital_gain,currency_code,education,capital_loss,survey_year,processing_flag,hours_per_week,workclass,capital_activity_flag,net_capital_asset,is_adult_flag,annual_hours_est,interviewer_id,occupation,sex,poverty_line_usd,education_tier,marital_status,label
842,4,0,Not-in-family,1948,15,38,United-States,White,in-person,0,USD,Prof-school,2824,1994,1.0,40,Private,1,-2824,1,2080,1045,Prof-specialty,Male,15141,Higher,Divorced,lower
3903,5,4,Not-in-family,1932,11,33,United-States,Black,in-person,0,USD,Assoc-voc,0,1994,1.0,20,Private,0,0,1,1040,1298,Priv-house-serv,Female,15141,Secondary,Separated,upper
3914,5,0,Husband,1951,9,36,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,45,Local-gov,0,0,1,2340,1006,Protective-serv,Male,15141,Secondary,Married-civ-spouse,upper
3802,3,0,Not-in-family,1931,9,29,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,38,State-gov,0,0,1,1976,1132,Adm-clerical,Female,15141,Secondary,Divorced,upper
2475,6,4,Own-child,1966,5,39,Portugal,White,in-person,0,USD,9th,0,1994,1.0,40,Private,0,0,1,2080,1225,Machine-op-inspct,Male,15141,Primary,Never-married,middle
1642,5,1,Not-in-family,1964,11,53,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1164,Prof-specialty,Female,15141,Secondary,Never-married,middle
55,6,3,Husband,1936,11,44,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,40,Private,0,0,1,2080,1376,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
182,4,0,Unmarried,1953,12,29,United-States,Asian-Pac-Islander,in-person,0,USD,Assoc-acdm,0,1994,1.0,36,State-gov,0,0,1,1872,1070,Prof-specialty,Female,15141,Secondary,Divorced,lower
2541,4,3,Own-child,1955,11,58,United-States,White,in-person,14344,USD,Assoc-voc,0,1994,1.0,40,Private,1,14344,1,2080,1005,Adm-clerical,Male,15141,Secondary,Never-married,middle
2868,7,2,Husband,1927,4,51,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1405,Exec-managerial,Male,15141,Primary,Married-civ-spouse,middle
4179,7,5,Wife,1957,13,43,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1306,Tech-support,Female,15141,Higher,Married-civ-spouse,upper
3201,7,1,Husband,1950,13,37,United-States,Asian-Pac-Islander,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1223,Sales,Male,15141,Higher,Married-civ-spouse,upper
1490,7,3,Unmarried,1956,10,42,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1064,Adm-clerical,Female,15141,Secondary,Divorced,middle
3490,6,4,Husband,1945,11,54,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,56,Local-gov,0,0,1,2912,1447,Protective-serv,Male,15141,Secondary,Married-civ-spouse,upper
2095,5,1,Own-child,1973,10,48,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,30,Private,0,0,1,1560,1481,Other-service,Male,15141,Secondary,Never-married,middle
4135,3,2,Not-in-family,1915,8,49,United-States,White,in-person,18481,USD,12th,0,1994,1.0,45,Self-emp-inc,1,18481,1,2340,1378,Sales,Male,15141,Primary,Widowed,upper
3864,7,1,Husband,1937,10,30,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Federal-gov,0,0,1,2080,1468,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,upper
4311,7,5,Husband,1954,12,34,United-States,White,in-person,0,USD,Assoc-acdm,1848,1994,1.0,55,Private,1,-1848,1,2860,1026,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
3957,4,1,Husband,1950,9,34,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,30,Local-gov,0,0,1,1560,1139,Prof-specialty,Male,15141,Secondary,Married-civ-spouse,upper
716,3,2,Wife,1964,11,40,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,24,Private,0,0,1,1248,1306,Adm-clerical,Female,15141,Secondary,Married-civ-spouse,lower
2942,6,2,Husband,1966,10,63,Mexico,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1184,Handlers-cleaners,Male,15141,Secondary,Married-civ-spouse,middle
2329,6,5,Husband,1934,13,47,United-States,Black,in-person,0,USD,Bachelors,0,1994,1.0,40,Federal-gov,0,0,1,2080,1481,Adm-clerical,Male,15141,Higher,Married-civ-spouse,middle
3891,3,0,Husband,1946,13,36,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Self-emp-inc,0,0,1,2600,1094,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
4318,3,1,Husband,1951,13,54,United-States,White,in-person,0,USD,Bachelors,1977,1994,1.0,50,Private,1,-1977,1,2600,1484,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
576,4,3,Husband,1946,10,8,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1442,Handlers-cleaners,Male,15141,Secondary,Married-civ-spouse,lower
531,4,2,Own-child,1970,11,41,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,35,Private,0,0,1,1820,1453,Exec-managerial,Male,15141,Secondary,Never-married,lower
97,4,2,Husband,1940,4,44,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,60,Self-emp-not-inc,0,0,1,3120,1232,Farming-fishing,Male,15141,Primary,Married-civ-spouse,lower
1568,5,0,Husband,1956,13,44,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,55,Private,0,0,1,2860,1369,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
4301,7,1,Husband,1953,11,48,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,70,Self-emp-not-inc,0,0,1,3640,1252,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,upper
336,4,0,Husband,1935,9,57,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1181,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,lower
3964,5,3,Wife,1940,9,48,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1222,Machine-op-inspct,Female,15141,Secondary,Married-civ-spouse,upper
987,5,2,Husband,1953,13,28,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Local-gov,0,0,1,2600,1272,Prof-specialty,Male,15141,Higher,Married-civ-spouse,lower
4277,7,1,Husband,1950,10,42,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,45,Private,0,0,1,2340,1257,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
914,7,5,Not-in-family,1958,9,60,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1119,Craft-repair,Female,15141,Secondary,Never-married,lower
3581,7,6,Husband,1940,13,84,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1397,Sales,Male,15141,Higher,Married-civ-spouse,upper
3068,7,5,Husband,1929,15,52,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,10,Self-emp-not-inc,0,0,1,520,1242,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
3440,6,0,Husband,1932,10,42,United-States,Asian-Pac-Islander,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1072,Sales,Male,15141,Secondary,Married-civ-spouse,upper
1284,4,2,Not-in-family,1960,9,49,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1406,Farming-fishing,Male,15141,Secondary,Never-married,lower
3345,7,3,Husband,1962,9,36,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1279,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
2635,6,3,Husband,1957,13,35,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1242,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
1049,7,4,Husband,1930,11,33,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,30,Self-emp-not-inc,0,0,1,1560,1112,Farming-fishing,Male,15141,Secondary,Married-civ-spouse,lower
2480,7,1,Own-child,1972,10,48,India,Asian-Pac-Islander,in-person,0,USD,Some-college,0,1994,1.0,24,Private,0,0,1,1248,1011,Protective-serv,Male,15141,Secondary,Never-married,middle
88,5,2,Unmarried,1967,13,32,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,42,Private,0,0,1,2184,1250,Exec-managerial,Male,15141,Higher,Divorced,lower
2222,6,0,Husband,1924,10,46,United-States,White,in-person,20051,USD,Some-college,0,1994,1.0,65,Private,1,20051,1,3380,1444,Sales,Male,15141,Secondary,Married-civ-spouse,middle
1519,6,4,Not-in-family,1954,10,29,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1418,Craft-repair,Male,15141,Secondary,Never-married,middle
1637,7,6,Husband,1936,13,62,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1223,Tech-support,Male,15141,Higher,Married-civ-spouse,middle
1930,6,3,Not-in-family,1962,9,27,Columbia,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1448,Exec-managerial,Male,15141,Secondary,Never-married,middle
3530,6,3,Husband,1954,13,25,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,75,Private,0,0,1,3900,1295,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
933,6,5,Not-in-family,1925,11,50,United-States,White,in-person,1848,USD,Assoc-voc,0,1994,1.0,50,Private,1,1848,1,2600,1385,Adm-clerical,Female,15141,Secondary,Widowed,lower
4022,5,3,Husband,1941,14,46,United-States,White,in-person,0,USD,Masters,0,1994,1.0,48,Private,0,0,1,2496,1128,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
1407,4,1,Husband,1942,13,42,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1027,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
680,5,1,Wife,1963,13,48,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1080,Adm-clerical,Female,15141,Higher,Married-civ-spouse,lower
3370,3,2,Husband,1954,14,41,United-States,White,in-person,0,USD,Masters,0,1994,1.0,70,Self-emp-inc,0,0,1,3640,1214,Sales,Male,15141,Higher,Married-civ-spouse,upper
2252,6,5,Not-in-family,1968,6,38,United-States,White,in-person,0,USD,10th,0,1994,1.0,32,Self-emp-not-inc,0,0,1,1664,1487,Prof-specialty,Female,15141,Primary,Never-married,middle
3016,5,1,Husband,1956,10,69,United-States,Black,in-person,0,USD,Some-college,0,1994,1.0,40,Local-gov,0,0,1,2080,1467,Transport-moving,Male,15141,Secondary,Married-civ-spouse,middle
1906,7,0,Other-relative,1968,10,43,Dominican-Republic,Black,in-person,0,USD,Some-college,0,1994,1.0,35,Private,0,0,1,1820,1487,Craft-repair,Female,15141,Secondary,Married-spouse-absent,middle
4120,6,3,Husband,1953,14,22,United-States,White,in-person,0,USD,Masters,0,1994,1.0,60,Federal-gov,0,0,1,3120,1130,Exec-managerial,Male,15141,Higher,Married-civ-spouse,upper
2305,5,0,Husband,1958,13,63,United-States,White,in-person,0,USD,Bachelors,1977,1994,1.0,40,Local-gov,1,-1977,1,2080,1044,Protective-serv,Male,15141,Higher,Married-civ-spouse,middle
4361,6,2,Not-in-family,1968,13,37,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,20,Private,0,0,1,1040,1191,Exec-managerial,Male,15141,Higher,Never-married,upper
1305,6,3,Not-in-family,1943,13,31,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,State-gov,0,0,1,2080,1116,Adm-clerical,Male,15141,Higher,Widowed,lower
314,3,2,Unmarried,1937,4,10,United-States,White,in-person,0,USD,7th-8th,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1385,Farming-fishing,Male,15141,Primary,Widowed,lower
2592,6,2,Unmarried,1951,10,54,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Local-gov,0,0,1,2080,1340,Adm-clerical,Female,15141,Secondary,Divorced,middle
4299,7,0,Husband,1948,9,50,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,48,Self-emp-not-inc,0,0,1,2496,1361,Craft-repair,Male,15141,Secondary,Married-civ-spouse,upper
2263,6,3,Husband,1953,13,46,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1101,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
944,6,4,Husband,1962,10,52,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,40,Private,0,0,1,2080,1162,Adm-clerical,Male,15141,Secondary,Married-civ-spouse,lower
1041,5,3,Wife,1946,9,46,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,8,Private,0,0,1,416,1254,Prof-specialty,Female,15141,Secondary,Married-civ-spouse,lower
209,7,3,Unmarried,1973,9,65,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,50,Private,0,0,1,2600,1356,Craft-repair,Male,15141,Secondary,Never-married,lower
42,4,0,Husband,1949,9,58,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Local-gov,0,0,1,2080,1086,Transport-moving,Male,15141,Secondary,Married-civ-spouse,lower
1360,5,0,Own-child,1976,9,50,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,16,Private,0,0,1,832,1376,Adm-clerical,Female,15141,Secondary,Never-married,lower
582,5,3,Not-in-family,1943,9,38,United-States,White,in-person,0,USD,HS-grad,1741,1994,1.0,40,Self-emp-inc,1,-1741,1,2080,1231,Adm-clerical,Female,15141,Secondary,Divorced,lower
4456,4,1,Husband,1955,15,45,United-States,White,in-person,0,USD,Prof-school,1887,1994,1.0,50,Federal-gov,1,-1887,1,2600,1325,Prof-specialty,Male,15141,Higher,Married-civ-spouse,upper
1769,4,2,Husband,1945,9,48,United-States,White,in-person,7688,USD,HS-grad,0,1994,1.0,55,Private,1,7688,1,2860,1087,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
3432,6,2,Not-in-family,1957,11,53,United-States,White,in-person,8614,USD,Assoc-voc,0,1994,1.0,45,Private,1,8614,1,2340,1253,Prof-specialty,Female,15141,Secondary,Divorced,upper
4180,7,6,Husband,1959,14,58,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1149,Sales,Male,15141,Higher,Married-civ-spouse,upper
1554,7,2,Husband,1968,9,41,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1041,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
3484,3,1,Unmarried,1912,3,47,United-States,White,in-person,0,USD,5th-6th,0,1994,1.0,20,Private,0,0,1,1040,1027,Other-service,Male,15141,Primary,Widowed,upper
1890,7,5,Not-in-family,1949,9,35,Thailand,Asian-Pac-Islander,in-person,0,USD,HS-grad,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1231,Craft-repair,Male,15141,Secondary,Married-spouse-absent,middle
4281,7,2,Own-child,1963,9,56,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1432,Sales,Female,15141,Secondary,Never-married,upper
1474,7,2,Husband,1962,13,41,United-States,White,in-person,15024,USD,Bachelors,0,1994,1.0,50,Private,1,15024,1,2600,1024,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
1870,4,3,Husband,1948,9,54,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,68,Private,0,0,1,3536,1195,Sales,Male,15141,Secondary,Married-civ-spouse,middle
1257,4,1,Husband,1973,10,32,United-States,White,in-person,0,USD,Some-college,2377,1994,1.0,48,Private,1,-2377,1,2496,1350,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,lower
1661,5,1,Husband,1939,13,46,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Private,0,0,1,2600,1347,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
4082,5,0,Not-in-family,1967,14,54,United-States,White,in-person,0,USD,Masters,0,1994,1.0,40,State-gov,0,0,1,2080,1492,Prof-specialty,Male,15141,Higher,Never-married,upper
1592,5,3,Not-in-family,1968,13,63,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,70,Private,0,0,1,3640,1334,Exec-managerial,Male,15141,Higher,Never-married,middle
1681,4,1,Husband,1953,14,35,United-States,White,in-person,0,USD,Masters,0,1994,1.0,35,Local-gov,0,0,1,1820,1179,Prof-specialty,Male,15141,Higher,Married-civ-spouse,middle
31,5,0,Wife,1972,7,48,United-States,White,in-person,0,USD,11th,0,1994,1.0,20,Private,0,0,1,1040,1335,Adm-clerical,Female,15141,Primary,Married-civ-spouse,lower
2153,6,2,Other-relative,1942,9,57,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1112,Adm-clerical,Female,15141,Secondary,Married-civ-spouse,middle
1225,3,0,Husband,1967,15,22,United-States,White,in-person,0,USD,Prof-school,0,1994,1.0,60,State-gov,0,0,1,3120,1351,Prof-specialty,Male,15141,Higher,Married-civ-spouse,lower
985,7,1,Husband,1939,5,47,United-States,White,in-person,0,USD,9th,0,1994,1.0,58,Self-emp-not-inc,0,0,1,3016,1344,Sales,Male,15141,Primary,Married-civ-spouse,lower
113,6,3,Not-in-family,1964,11,45,United-States,White,in-person,0,USD,Assoc-voc,0,1994,1.0,49,Self-emp-not-inc,0,0,1,2548,1451,Craft-repair,Male,15141,Secondary,Divorced,lower
1452,4,2,Husband,1943,9,60,United-States,White,in-person,7688,USD,HS-grad,0,1994,1.0,50,Private,1,7688,1,2600,1410,Craft-repair,Male,15141,Secondary,Married-civ-spouse,middle
4277,7,0,Other-relative,1963,12,47,Philippines,Asian-Pac-Islander,in-person,0,USD,Assoc-acdm,0,1994,1.0,40,Private,0,0,1,2080,1265,Prof-specialty,Female,15141,Secondary,Never-married,upper
1837,6,1,Husband,1957,7,55,United-States,White,in-person,0,USD,11th,0,1994,1.0,45,Self-emp-not-inc,0,0,1,2340,1431,Transport-moving,Male,15141,Primary,Married-civ-spouse,middle
643,5,1,Husband,1966,13,52,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,55,Private,0,0,1,2860,1139,Prof-specialty,Male,15141,Higher,Married-civ-spouse,lower
2879,6,3,Not-in-family,1951,10,59,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,14,Self-emp-not-inc,0,0,1,728,1189,Craft-repair,Female,15141,Secondary,Never-married,middle
3455,7,5,Wife,1957,13,43,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1306,Tech-support,Female,15141,Higher,Married-civ-spouse,upper
3164,6,4,Husband,1964,13,53,United-States,White,in-person,0,USD,Bachelors,1977,1994,1.0,60,Private,1,-1977,1,3120,1205,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
1817,4,2,Husband,1965,6,42,United-States,White,in-person,0,USD,10th,0,1994,1.0,35,Self-emp-not-inc,0,0,1,1820,1035,Craft-repair,Male,15141,Primary,Married-civ-spouse,middle
1603,6,4,Husband,1954,13,52,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1064,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
701,5,1,Husband,1973,9,43,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,50,Private,0,0,1,2600,1080,Craft-repair,Male,15141,Secondary,Married-civ-spouse,lower
1388,7,3,Unmarried,1945,9,39,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Self-emp-not-inc,0,0,1,2080,1159,Other-service,Female,15141,Secondary,Divorced,lower
3251,6,2,Husband,1960,9,75,United-States,White,in-person,7298,USD,HS-grad,0,1994,1.0,50,Private,1,7298,1,2600,1124,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,upper
2621,7,5,Husband,1946,9,37,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1179,Machine-op-inspct,Male,15141,Secondary,Married-civ-spouse,middle
1957,7,0,Not-in-family,1938,9,46,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1378,Other-service,Male,15141,Secondary,Divorced,middle
3117,7,4,Other-relative,1935,10,40,United-States,White,in-person,3325,USD,Some-college,0,1994,1.0,40,Private,1,3325,1,2080,1355,Adm-clerical,Male,15141,Secondary,Separated,middle
1904,4,0,Husband,1949,13,38,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,50,Federal-gov,0,0,1,2600,1122,Exec-managerial,Male,15141,Higher,Married-civ-spouse,middle
408,7,6,Unmarried,1940,12,21,Philippines,Asian-Pac-Islander,in-person,0,USD,Assoc-acdm,0,1994,1.0,40,Private,0,0,1,2080,1018,Machine-op-inspct,Female,15141,Secondary,Married-spouse-absent,lower
1479,6,3,Unmarried,1953,13,39,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,40,Private,0,0,1,2080,1033,Tech-support,Female,15141,Higher,Divorced,middle
1546,5,1,Unmarried,1950,9,52,United-States,White,in-person,0,USD,HS-grad,0,1994,1.0,70,Private,0,0,1,3640,1367,Transport-moving,Male,15141,Secondary,Never-married,middle
2958,7,5,Not-in-family,1948,16,31,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,40,Private,0,0,1,2080,1486,Prof-specialty,Male,15141,Higher,Divorced,middle
425,7,3,Not-in-family,1975,10,35,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,35,Private,0,0,1,1820,1384,Sales,Female,15141,Secondary,Never-married,lower
4151,6,1,Husband,1941,10,45,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,45,Self-emp-not-inc,0,0,1,2340,1421,Prof-specialty,Male,15141,Secondary,Married-civ-spouse,upper
194,4,2,Own-child,1971,10,56,United-States,White,in-person,0,USD,Some-college,0,1994,1.0,20,Private,0,0,1,1040,1366,Handlers-cleaners,Male,15141,Secondary,Never-married,lower
1909,7,0,Not-in-family,1962,16,46,United-States,White,in-person,0,USD,Doctorate,0,1994,1.0,40,Private,0,0,1,2080,1243,Prof-specialty,Male,15141,Higher,Divorced,middle
1691,4,2,Husband,1934,10,39,United-States,White,in-person,7688,USD,Some-college,0,1994,1.0,50,Self-emp-inc,1,7688,1,2600,1052,Exec-managerial,Male,15141,Secondary,Married-civ-spouse,middle
2041,7,1,Own-child,1965,9,53,United-States,Black,in-person,0,USD,HS-grad,0,1994,1.0,40,Private,0,0,1,2080,1393,Machine-op-inspct,Female,15141,Secondary,Never-married,middle
3119,5,2,Husband,1932,14,58,Italy,White,in-person,0,USD,Masters,0,1994,1.0,40,Federal-gov,0,0,1,2080,1384,Adm-clerical,Male,15141,Higher,Married-civ-spouse,middle
1487,4,2,Wife,1952,13,41,United-States,White,in-person,0,USD,Bachelors,0,1994,1.0,45,Local-gov,0,0,1,2340,1237,Prof-specialty,Female,15141,Higher,Married-civ-spouse,middle
527,5,2,Other-relative,1963,4,37,Mexico,White,in-person,0,USD,7th-8th,0,1994,1.0,35,Private,0,0,1,1820,1490,Farming-fishing,Male,15141,Primary,Married-civ-spouse,lower
